# time,Voltage_channel_1,Voltage_channel_2
4.391999999999999962e-05,1.999974999999999973e-04,7.999818000000000207e-02
4.399999999999999886e-05,9.199977000000000025e-04,5.999817999999999818e-02
4.407999999999999809e-05,1.999974999999999973e-04,7.999818000000000207e-02
4.416000000000000410e-05,1.999974999999999973e-04,5.999817999999999818e-02
4.424000000000000333e-05,1.079997999999999982e-03,7.999818000000000207e-02
4.432000000000000257e-05,9.599976999999999989e-04,7.999818000000000207e-02
4.440000000000000180e-05,1.599975000000000008e-04,5.999817999999999818e-02
4.448000000000000104e-05,1.199975000000000043e-04,7.999818000000000207e-02
4.456000000000000027e-05,9.599976999999999989e-04,5.999817999999999818e-02
4.463999999999999950e-05,-2.488377999999999821e-09,7.999818000000000207e-02
4.471999999999999874e-05,8.399977000000000095e-04,5.999817999999999818e-02
4.479999999999999797e-05,7.599975999999999824e-04,7.999818000000000207e-02
4.488000000000000398e-05,-1.600024999999999982e-04,5.999817999999999818e-02
4.496000000000000322e-05,6.399975999999999929e-04,7.999818000000000207e-02
4.504000000000000245e-05,-2.800025000000000148e-04,5.999817999999999818e-02
4.512000000000000169e-05,5.599975999999999999e-04,5.999817999999999818e-02
4.520000000000000092e-05,-3.200025000000000113e-04,7.999818000000000207e-02
4.528000000000000015e-05,3.599974999999999833e-04,7.999818000000000207e-02
4.535999999999999939e-05,-2.800025000000000148e-04,5.999817999999999818e-02
4.543999999999999862e-05,5.999975999999999964e-04,7.999818000000000207e-02
4.551999999999999786e-05,-2.000024999999999947e-04,5.999817999999999818e-02
4.560000000000000387e-05,-2.800025000000000148e-04,7.999818000000000207e-02
4.568000000000000310e-05,4.799975000000000270e-04,5.999817999999999818e-02
4.576000000000000233e-05,5.999975999999999964e-04,5.999817999999999818e-02
4.584000000000000157e-05,-3.200025000000000113e-04,7.999818000000000207e-02
4.592000000000000080e-05,3.599974999999999833e-04,7.999818000000000207e-02
4.600000000000000004e-05,-2.800025000000000148e-04,5.999817999999999818e-02
4.607999999999999927e-05,-4.400025000000000008e-04,7.999818000000000207e-02
4.615999999999999850e-05,4.399974999999999763e-04,5.999817999999999818e-02
4.623999999999999774e-05,5.999975999999999964e-04,7.999818000000000207e-02
4.632000000000000375e-05,-4.800024999999999973e-04,5.999817999999999818e-02
4.640000000000000298e-05,3.599974999999999833e-04,7.999818000000000207e-02
4.648000000000000222e-05,-3.600025000000000078e-04,5.999817999999999818e-02
4.656000000000000145e-05,-4.800024999999999973e-04,5.999817999999999818e-02
4.664000000000000068e-05,4.399974999999999763e-04,7.999818000000000207e-02
4.671999999999999992e-05,4.799975000000000270e-04,7.999818000000000207e-02
4.679999999999999915e-05,-3.600025000000000078e-04,5.999817999999999818e-02
4.687999999999999839e-05,3.599974999999999833e-04,5.999817999999999818e-02
4.695999999999999762e-05,-3.600025000000000078e-04,7.999818000000000207e-02
4.704000000000000363e-05,-3.200025000000000113e-04,7.999818000000000207e-02
4.712000000000000287e-05,3.599974999999999833e-04,5.999817999999999818e-02
4.720000000000000210e-05,3.199974999999999868e-04,5.999817999999999818e-02
4.728000000000000133e-05,-5.200025999999999737e-04,7.999818000000000207e-02
4.736000000000000057e-05,3.199974999999999868e-04,5.999817999999999818e-02
4.743999999999999980e-05,-4.800024999999999973e-04,9.999818000000000595e-02
4.751999999999999904e-05,1.599975000000000008e-04,9.999818000000000595e-02
4.759999999999999827e-05,-6.800025999999999597e-04,5.999817999999999818e-02
4.768000000000000428e-05,1.199975000000000043e-04,5.999817999999999818e-02
4.776000000000000351e-05,-6.800025999999999597e-04,9.999818000000000595e-02
4.784000000000000275e-05,-6.800025999999999597e-04,7.999818000000000207e-02
4.792000000000000198e-05,-2.488377999999999821e-09,5.999817999999999818e-02
4.800000000000000122e-05,-6.400025999999999632e-04,5.999817999999999818e-02
4.808000000000000045e-05,3.999750999999999849e-05,7.999818000000000207e-02
4.815999999999999968e-05,-6.400025999999999632e-04,7.999818000000000207e-02
4.823999999999999892e-05,1.999974999999999973e-04,5.999817999999999818e-02
4.831999999999999815e-05,-6.400025999999999632e-04,5.999817999999999818e-02
4.840000000000000416e-05,1.999974999999999973e-04,7.999818000000000207e-02
4.848000000000000340e-05,-6.400025999999999632e-04,5.999817999999999818e-02
4.856000000000000263e-05,1.999974999999999973e-04,7.999818000000000207e-02
4.864000000000000186e-05,-4.800024999999999973e-04,7.999818000000000207e-02
4.872000000000000110e-05,4.799975000000000270e-04,5.999817999999999818e-02
4.880000000000000033e-05,3.599974999999999833e-04,7.999818000000000207e-02
4.887999999999999957e-05,-3.600025000000000078e-04,5.999817999999999818e-02
4.895999999999999880e-05,-4.400025000000000008e-04,7.999818000000000207e-02
4.903999999999999803e-05,4.799975000000000270e-04,5.999817999999999818e-02
4.912000000000000405e-05,-3.200025000000000113e-04,7.999818000000000207e-02
4.920000000000000328e-05,4.799975000000000270e-04,5.999817999999999818e-02
4.928000000000000251e-05,5.599975999999999999e-04,5.999817999999999818e-02
4.936000000000000175e-05,-2.800025000000000148e-04,7.999818000000000207e-02
4.944000000000000098e-05,5.599975999999999999e-04,7.999818000000000207e-02
4.952000000000000022e-05,-2.800025000000000148e-04,5.999817999999999818e-02
4.959999999999999945e-05,5.599975999999999999e-04,7.999818000000000207e-02
4.967999999999999868e-05,-2.800025000000000148e-04,5.999817999999999818e-02
4.975999999999999792e-05,-2.800025000000000148e-04,7.999818000000000207e-02
4.984000000000000393e-05,6.399975999999999929e-04,5.999817999999999818e-02
4.992000000000000316e-05,-8.000249000000000455e-05,7.999818000000000207e-02
5.000000000000000240e-05,7.599975999999999824e-04,5.999817999999999818e-02
5.008000000000000163e-05,-8.000249000000000455e-05,5.999817999999999818e-02
5.016000000000000086e-05,6.399975999999999929e-04,7.999818000000000207e-02
5.024000000000000010e-05,-4.000249000000000128e-05,5.999817999999999818e-02
5.031999999999999933e-05,6.399975999999999929e-04,7.999818000000000207e-02
5.039999999999999857e-05,-8.000249000000000455e-05,7.999818000000000207e-02
5.047999999999999780e-05,6.399975999999999929e-04,5.999817999999999818e-02
5.056000000000000381e-05,-2.800025000000000148e-04,7.999818000000000207e-02
5.064000000000000304e-05,6.399975999999999929e-04,5.999817999999999818e-02
5.072000000000000228e-05,8.399977000000000095e-04,5.999817999999999818e-02
5.080000000000000151e-05,-1.600024999999999982e-04,7.999818000000000207e-02
5.088000000000000075e-05,-8.000249000000000455e-05,7.999818000000000207e-02
5.095999999999999998e-05,5.999975999999999964e-04,5.999817999999999818e-02
5.103999999999999922e-05,5.999975999999999964e-04,7.999818000000000207e-02
5.111999999999999845e-05,-1.600024999999999982e-04,5.999817999999999818e-02
5.119999999999999768e-05,7.199975999999999859e-04,7.999818000000000207e-02
5.128000000000000369e-05,-8.000249000000000455e-05,5.999817999999999818e-02
5.136000000000000293e-05,8.399977000000000095e-04,7.999818000000000207e-02
5.144000000000000216e-05,-1.600024999999999982e-04,5.999817999999999818e-02
5.152000000000000140e-05,9.599976999999999989e-04,5.999817999999999818e-02
5.160000000000000063e-05,1.199975000000000043e-04,7.999818000000000207e-02
5.167999999999999986e-05,1.199975000000000043e-04,5.999817999999999818e-02
5.175999999999999910e-05,9.199977000000000025e-04,7.999818000000000207e-02
5.183999999999999833e-05,1.999974999999999973e-04,7.999818000000000207e-02
5.192000000000000434e-05,9.999977000000001039e-04,3.999818000000000123e-02
5.200000000000000358e-05,9.599976999999999989e-04,7.999818000000000207e-02
5.208000000000000281e-05,1.599975000000000008e-04,5.999817999999999818e-02
5.216000000000000204e-05,1.079997999999999982e-03,7.999818000000000207e-02
5.224000000000000128e-05,2.799974999999999903e-04,5.999817999999999818e-02
5.232000000000000051e-05,2.799974999999999903e-04,7.999818000000000207e-02
5.239999999999999975e-05,1.119998000000000087e-03,5.999817999999999818e-02
5.247999999999999898e-05,9.199977000000000025e-04,7.999818000000000207e-02
5.255999999999999821e-05,3.999750999999999849e-05,5.999817999999999818e-02
5.264000000000000422e-05,1.199975000000000043e-04,7.999818000000000207e-02
5.272000000000000346e-05,7.999977000000000130e-04,5.999817999999999818e-02
5.280000000000000269e-05,7.599975999999999824e-04,7.999818000000000207e-02
5.288000000000000193e-05,-1.600024999999999982e-04,5.999817999999999818e-02
5.296000000000000116e-05,7.599975999999999824e-04,7.999818000000000207e-02
5.304000000000000040e-05,-2.488377999999999821e-09,5.999817999999999818e-02
5.311999999999999963e-05,7.199975999999999859e-04,7.999818000000000207e-02
5.319999999999999886e-05,-8.000249000000000455e-05,5.999817999999999818e-02
5.327999999999999810e-05,-2.800025000000000148e-04,5.999817999999999818e-02
5.336000000000000411e-05,5.599975999999999999e-04,7.999818000000000207e-02
5.344000000000000334e-05,6.399975999999999929e-04,7.999818000000000207e-02
5.352000000000000258e-05,-2.000024999999999947e-04,5.999817999999999818e-02
5.360000000000000181e-05,-3.200025000000000113e-04,7.999818000000000207e-02
5.368000000000000104e-05,5.999975999999999964e-04,5.999817999999999818e-02
5.376000000000000028e-05,-2.800025000000000148e-04,7.999818000000000207e-02
5.383999999999999951e-05,5.999975999999999964e-04,5.999817999999999818e-02
5.391999999999999875e-05,-2.000024999999999947e-04,5.999817999999999818e-02
5.399999999999999798e-05,5.599975999999999999e-04,7.999818000000000207e-02
5.408000000000000399e-05,3.599974999999999833e-04,7.999818000000000207e-02
5.416000000000000322e-05,-3.200025000000000113e-04,5.999817999999999818e-02
5.424000000000000246e-05,4.799975000000000270e-04,7.999818000000000207e-02
5.432000000000000169e-05,-3.600025000000000078e-04,5.999817999999999818e-02
5.440000000000000093e-05,-4.800024999999999973e-04,7.999818000000000207e-02
5.448000000000000016e-05,3.599974999999999833e-04,5.999817999999999818e-02
5.455999999999999939e-05,-4.800024999999999973e-04,7.999818000000000207e-02
5.463999999999999863e-05,4.799975000000000270e-04,5.999817999999999818e-02
5.471999999999999786e-05,4.799975000000000270e-04,7.999818000000000207e-02
5.480000000000000387e-05,-4.400025000000000008e-04,5.999817999999999818e-02
5.488000000000000311e-05,4.399974999999999763e-04,7.999818000000000207e-02
5.496000000000000234e-05,-3.600025000000000078e-04,5.999817999999999818e-02
5.504000000000000158e-05,-3.200025000000000113e-04,7.999818000000000207e-02
5.512000000000000081e-05,4.399974999999999763e-04,5.999817999999999818e-02
5.520000000000000004e-05,3.599974999999999833e-04,5.999817999999999818e-02
5.527999999999999928e-05,-5.200025999999999737e-04,1.199981999999999993e-01
5.535999999999999851e-05,3.199974999999999868e-04,5.999817999999999818e-02
5.544000000000000452e-05,-4.800024999999999973e-04,1.199981999999999993e-01
5.552000000000000376e-05,3.999750999999999849e-05,5.999817999999999818e-02
5.560000000000000299e-05,-6.800025999999999597e-04,1.199981999999999993e-01
5.568000000000000222e-05,-6.400025999999999632e-04,5.999817999999999818e-02
5.576000000000000146e-05,3.999750999999999849e-05,1.199981999999999993e-01
5.584000000000000069e-05,-2.488377999999999821e-09,5.999817999999999818e-02
5.591999999999999993e-05,-7.200025999999999562e-04,1.199981999999999993e-01
5.599999999999999916e-05,1.599975000000000008e-04,5.999817999999999818e-02
5.607999999999999839e-05,-6.000025999999999667e-04,1.199981999999999993e-01
5.616000000000000440e-05,1.599975000000000008e-04,5.999817999999999818e-02
5.624000000000000364e-05,-6.400025999999999632e-04,1.199981999999999993e-01
5.632000000000000287e-05,1.199975000000000043e-04,5.999817999999999818e-02
5.640000000000000211e-05,-6.000025999999999667e-04,7.999818000000000207e-02
5.648000000000000134e-05,-6.800025999999999597e-04,9.999818000000000595e-02
5.656000000000000057e-05,1.199975000000000043e-04,5.999817999999999818e-02
5.663999999999999981e-05,-3.600025000000000078e-04,5.999817999999999818e-02
5.671999999999999904e-05,3.599974999999999833e-04,7.999818000000000207e-02
5.679999999999999828e-05,3.199974999999999868e-04,7.999818000000000207e-02
5.688000000000000429e-05,-3.600025000000000078e-04,5.999817999999999818e-02
5.696000000000000352e-05,-3.600025000000000078e-04,7.999818000000000207e-02
5.704000000000000276e-05,4.799975000000000270e-04,5.999817999999999818e-02
5.712000000000000199e-05,-1.600024999999999982e-04,7.999818000000000207e-02
5.720000000000000122e-05,4.799975000000000270e-04,5.999817999999999818e-02
5.728000000000000046e-05,5.999975999999999964e-04,5.999817999999999818e-02
5.735999999999999969e-05,-3.200025000000000113e-04,7.999818000000000207e-02
5.743999999999999893e-05,-1.600024999999999982e-04,7.999818000000000207e-02
5.751999999999999816e-05,4.799975000000000270e-04,5.999817999999999818e-02
5.760000000000000417e-05,5.999975999999999964e-04,7.999818000000000207e-02
5.768000000000000340e-05,-1.600024999999999982e-04,5.999817999999999818e-02
5.776000000000000264e-05,5.999975999999999964e-04,7.999818000000000207e-02
5.784000000000000187e-05,-1.600024999999999982e-04,5.999817999999999818e-02
5.792000000000000111e-05,6.399975999999999929e-04,7.999818000000000207e-02
5.800000000000000034e-05,-4.000249000000000128e-05,5.999817999999999818e-02
5.807999999999999957e-05,-8.000249000000000455e-05,7.999818000000000207e-02
5.815999999999999881e-05,6.399975999999999929e-04,5.999817999999999818e-02
5.823999999999999804e-05,7.999977000000000130e-04,7.999818000000000207e-02
5.832000000000000405e-05,-4.000249000000000128e-05,5.999817999999999818e-02
5.840000000000000329e-05,-8.000249000000000455e-05,7.999818000000000207e-02
5.848000000000000252e-05,7.599975999999999824e-04,5.999817999999999818e-02
5.856000000000000175e-05,6.399975999999999929e-04,7.999818000000000207e-02
5.864000000000000099e-05,-8.000249000000000455e-05,5.999817999999999818e-02
5.872000000000000022e-05,5.999975999999999964e-04,5.999817999999999818e-02
5.879999999999999946e-05,-8.000249000000000455e-05,7.999818000000000207e-02
5.887999999999999869e-05,7.599975999999999824e-04,5.999817999999999818e-02
5.895999999999999792e-05,-8.000249000000000455e-05,9.999818000000000595e-02
5.904000000000000394e-05,6.399975999999999929e-04,7.999818000000000207e-02
5.912000000000000317e-05,-1.600024999999999982e-04,5.999817999999999818e-02
5.920000000000000240e-05,-1.600024999999999982e-04,7.999818000000000207e-02
5.928000000000000164e-05,7.199975999999999859e-04,5.999817999999999818e-02
5.936000000000000087e-05,-2.488377999999999821e-09,7.999818000000000207e-02
5.944000000000000011e-05,8.399977000000000095e-04,5.999817999999999818e-02
5.951999999999999934e-05,1.599975000000000008e-04,7.999818000000000207e-02
5.959999999999999857e-05,9.599976999999999989e-04,5.999817999999999818e-02
5.968000000000000458e-05,1.199975000000000043e-04,7.999818000000000207e-02
5.976000000000000382e-05,9.199977000000000025e-04,5.999817999999999818e-02
5.984000000000000305e-05,9.999977000000001039e-04,5.999817999999999818e-02
5.992000000000000229e-05,1.599975000000000008e-04,7.999818000000000207e-02
6.000000000000000152e-05,8.399977000000000095e-04,7.999818000000000207e-02
6.008000000000000075e-05,7.999750999999999499e-05,5.999817999999999818e-02
6.015999999999999999e-05,1.199975000000000043e-04,7.999818000000000207e-02
6.023999999999999922e-05,9.199977000000000025e-04,5.999817999999999818e-02
6.031999999999999846e-05,9.599976999999999989e-04,7.999818000000000207e-02
6.040000000000000447e-05,1.599975000000000008e-04,5.999817999999999818e-02
6.048000000000000370e-05,9.199977000000000025e-04,7.999818000000000207e-02
6.056000000000000293e-05,1.199975000000000043e-04,5.999817999999999818e-02
6.064000000000000217e-05,7.599975999999999824e-04,7.999818000000000207e-02
6.072000000000000140e-05,-2.488377999999999821e-09,5.999817999999999818e-02
6.080000000000000064e-05,-4.000249000000000128e-05,7.999818000000000207e-02
6.087999999999999987e-05,7.599975999999999824e-04,5.999817999999999818e-02
6.095999999999999910e-05,7.599975999999999824e-04,7.999818000000000207e-02
6.103999999999999834e-05,-2.000024999999999947e-04,5.999817999999999818e-02
6.111999999999999757e-05,6.399975999999999929e-04,7.999818000000000207e-02
6.119999999999999681e-05,-3.200025000000000113e-04,5.999817999999999818e-02
6.127999999999999604e-05,5.599975999999999999e-04,7.999818000000000207e-02
6.135999999999999528e-05,-2.800025000000000148e-04,5.999817999999999818e-02
6.144000000000000806e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.152000000000000730e-05,-2.800025000000000148e-04,7.999818000000000207e-02
6.160000000000000653e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.168000000000000576e-05,-3.600025000000000078e-04,7.999818000000000207e-02
6.176000000000000500e-05,-2.800025000000000148e-04,5.999817999999999818e-02
6.184000000000000423e-05,5.599975999999999999e-04,7.999818000000000207e-02
6.192000000000000347e-05,4.799975000000000270e-04,7.999818000000000207e-02
6.200000000000000270e-05,-4.400025000000000008e-04,5.999817999999999818e-02
6.208000000000000193e-05,3.599974999999999833e-04,7.999818000000000207e-02
6.216000000000000117e-05,-4.400025000000000008e-04,5.999817999999999818e-02
6.224000000000000040e-05,3.599974999999999833e-04,7.999818000000000207e-02
6.231999999999999964e-05,-3.200025000000000113e-04,5.999817999999999818e-02
6.239999999999999887e-05,-2.800025000000000148e-04,7.999818000000000207e-02
6.247999999999999810e-05,6.399975999999999929e-04,5.999817999999999818e-02
6.255999999999999734e-05,-2.000024999999999947e-04,7.999818000000000207e-02
6.263999999999999657e-05,5.599975999999999999e-04,5.999817999999999818e-02
6.271999999999999581e-05,-3.200025000000000113e-04,7.999818000000000207e-02
6.279999999999999504e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.288000000000000783e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.296000000000000706e-05,-3.600025000000000078e-04,7.999818000000000207e-02
6.304000000000000630e-05,3.599974999999999833e-04,7.999818000000000207e-02
6.312000000000000553e-05,-4.800024999999999973e-04,5.999817999999999818e-02
6.320000000000000476e-05,-4.400025000000000008e-04,7.999818000000000207e-02
6.328000000000000400e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.336000000000000323e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.344000000000000247e-05,-4.400025000000000008e-04,9.999818000000000595e-02
6.352000000000000170e-05,1.199975000000000043e-04,7.999818000000000207e-02
6.360000000000000093e-05,-6.400025999999999632e-04,5.999817999999999818e-02
6.368000000000000017e-05,1.199975000000000043e-04,5.999817999999999818e-02
6.375999999999999940e-05,-8.400026999999999798e-04,1.199981999999999993e-01
6.383999999999999864e-05,-2.488377999999999821e-09,5.999817999999999818e-02
6.391999999999999787e-05,-6.800025999999999597e-04,1.199981999999999993e-01
6.399999999999999710e-05,-2.488377999999999821e-09,5.999817999999999818e-02
6.407999999999999634e-05,-6.800025999999999597e-04,1.199981999999999993e-01
6.415999999999999557e-05,1.199975000000000043e-04,5.999817999999999818e-02
6.423999999999999481e-05,-6.400025999999999632e-04,1.199981999999999993e-01
6.432000000000000759e-05,1.199975000000000043e-04,7.999818000000000207e-02
6.440000000000000683e-05,-8.000026999999999833e-04,5.999817999999999818e-02
6.448000000000000606e-05,-6.400025999999999632e-04,7.999818000000000207e-02
6.456000000000000529e-05,1.599975000000000008e-04,5.999817999999999818e-02
6.464000000000000453e-05,-4.800024999999999973e-04,7.999818000000000207e-02
6.472000000000000376e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.480000000000000300e-05,3.599974999999999833e-04,7.999818000000000207e-02
6.488000000000000223e-05,-3.600025000000000078e-04,5.999817999999999818e-02
6.496000000000000147e-05,-4.400025000000000008e-04,7.999818000000000207e-02
6.504000000000000070e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.511999999999999993e-05,-2.000024999999999947e-04,7.999818000000000207e-02
6.519999999999999917e-05,4.399974999999999763e-04,5.999817999999999818e-02
6.527999999999999840e-05,-5.200025999999999737e-04,7.999818000000000207e-02
6.535999999999999764e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.543999999999999687e-05,-1.600024999999999982e-04,7.999818000000000207e-02
6.551999999999999610e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.559999999999999534e-05,-1.600024999999999982e-04,7.999818000000000207e-02
6.568000000000000812e-05,5.999975999999999964e-04,5.999817999999999818e-02
6.576000000000000736e-05,-1.600024999999999982e-04,7.999818000000000207e-02
6.584000000000000659e-05,7.599975999999999824e-04,5.999817999999999818e-02
